-9638,-7631
11470,5044
11009,-4019
-14828,-12437
-1050,-7850
-1942,-2872
16147,13490
-2558,-13642
-9192,-10444
-13736,7832
4200,-6611
-11511,-14994
1222,13401
-10910,-10536
7841,-14325
7237,-12314
-3126,4431
-6950,11624
4502,-13462
9832,186
3134,-3260
15687,-2734
5176,1571
10586,9964
6759,5573
14467,-4554
1797,-2222
-4416,8394
-720,-180
-10301,-14840
-7879,-14297
8738,12753
-4612,11402
13256,13565
9650,-14230
2259,5003
-9654,11956
-8498,12834
11978,1134
-1467,2553
-5190,1061
3018,-10120
211,-3137
-12041,9547
-13758,-14036
9067,13115
-14219,-10702
15553,2630
-441,-12788
14661,-13527
-14675,-5325
-4044,7435
11014,-8315
-8588,-5247
-3373,2007
8024,8954
9360,-10591
-4108,4168
-4212,-5580
-4712,-2607
-14575,-12670
-8536,-13248
-3123,-3900
-3206,-3737
-9821,14251
9347,12903
11991,10226
14757,14356
8164,-5982
-9858,13790
-4506,14109
-16071,-8862
-810,-5775
6671,10963
1612,-10688
-9035,112
-11738,5749
8833,2495
-15344,-5709
1442,-5208
5066,-707
2598,2537
-6781,-13263
-10847,-9803
-10504,-12847
-2639,1385
-13311,9014
-14891,13021
-15028,10505
7934,-14322
-5991,12949
5383,6253
10338,2156
-11838,-643
13325,-373
-1207,-14531
-3940,-1066
11514,-10302
1275,-506
-9412,9390
2611,-11601
9443,-11996
2507,3142
8943,-5965
-7356,6432
14982,4365
-1943,-2308
14899,6660
-8558,-2239
1744,-14351
-5914,9564
4510,8709
-12507,3371
-13512,-4148
-7155,-15038
7246,4113
8106,12913
14727,4127
3047,10395
4080,-7439
344,-3686
-7672,-7823
8490,13774
9114,-215
12114,-8545
6646,14618
2735,2801
2580,12362
3078,18
10445,-3147
-7594,-14457
8865,-10075
-7731,14572
-496,6774
10667,-5541
10878,-5321
15622,11016
-11298,14183
8462,12232
6493,-11004
5729,-11860
-10376,4484
-4510,6392
11260,-1342
7513,13536
-14231,12488
577,7459
-7795,13171
-15722,9329
14543,-13531
-324,-8906
-938,15040
8542,4309
9364,7764
884,-7282
-12535,-6121
-16133,-12815
-13540,-70
-9776,8380
861,2338
-8916,-3274
7482,-216
11727,13137
8515,-6058
7991,5957
499,8089
-8170,-9830
1123,610
-5170,-15013
-4345,3917
-9081,-12041
-4500,-14567
-8583,-3192
2867,-2063
5701,-7302
-12997,6077
-10895,-4893
-5762,2844
268,13229
-5551,-14004
5012,11660
-148,-11336
-7551,-8053
-2117,3536
-8315,579
14101,-5137
